author,authorLabel,birthDate,deathDate,countryLabel,mainWorkLabel,mainWork_missing,sitelink,length,1,length.
http://www.wikidata.org/entity/Q93262241,Lino Murillo,1852-01-01T00:00:00Z,1932-01-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Lino_Murillo,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Lino_Murillo&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Lino_Murillo"",""to"":""Lino Murillo""}],""pages"":{""9524592"":{""pageid"":9524592,""ns"":0,""title"":""Lino Murillo"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-10T12:42:04Z"",""lastrevid"":160436126,""length"":4925}}}}",4925
http://www.wikidata.org/entity/Q5850417,Eugenio Antonio Flores,1852-01-01T00:00:00Z,1908-01-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Eugenio_Antonio_Flores,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Eugenio_Antonio_Flores&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Eugenio_Antonio_Flores"",""to"":""Eugenio Antonio Flores""}],""pages"":{""425664"":{""pageid"":425664,""ns"":0,""title"":""Eugenio Antonio Flores"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:41:24Z"",""lastrevid"":156742495,""length"":4365}}}}",4365
http://www.wikidata.org/entity/Q5859031,Fermín Valdés Domínguez,1852-01-01T00:00:00Z,1910-06-13T00:00:00Z,Cuba,,yes,https://es.wikipedia.org/wiki/Ferm%C3%ADn_Vald%C3%A9s_Dom%C3%ADnguez,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Ferm%C3%ADn_Vald%C3%A9s_Dom%C3%ADnguez&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Ferm\u00edn_Vald\u00e9s_Dom\u00ednguez"",""to"":""Ferm\u00edn Vald\u00e9s Dom\u00ednguez""}],""pages"":{""2549450"":{""pageid"":2549450,""ns"":0,""title"":""Ferm\u00edn Vald\u00e9s Dom\u00ednguez"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-10T12:40:33Z"",""lastrevid"":158861653,""length"":3756}}}}",3756
http://www.wikidata.org/entity/Q13419887,Mateo Obrador,1852-01-01T00:00:00Z,1909-05-27T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Mateo_Obrador_y_Bennassar,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Mateo_Obrador_y_Bennassar&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Mateo_Obrador_y_Bennassar"",""to"":""Mateo Obrador y Bennassar""}],""pages"":{""10975462"":{""pageid"":10975462,""ns"":0,""title"":""Mateo Obrador y Bennassar"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-09T20:50:38Z"",""lastrevid"":162030128,""length"":4258}}}}",4258
http://www.wikidata.org/entity/Q5797830,Damián Isern,1852-01-01T00:00:00Z,1914-10-27T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Dami%C3%A1n_Isern,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Dami%C3%A1n_Isern&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Dami\u00e1n_Isern"",""to"":""Dami\u00e1n Isern""}],""pages"":{""5092639"":{""pageid"":5092639,""ns"":0,""title"":""Dami\u00e1n Isern"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-10T12:41:10Z"",""lastrevid"":155172644,""length"":4515}}}}",4515
http://www.wikidata.org/entity/Q105174675,Gustavo Morales Rodríguez,1852-01-01T00:00:00Z,1940-08-04T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Gustavo_Morales_y_Rodr%C3%ADguez,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Gustavo_Morales_y_Rodr%C3%ADguez&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Gustavo_Morales_y_Rodr\u00edguez"",""to"":""Gustavo Morales y Rodr\u00edguez""}],""pages"":{""11236250"":{""pageid"":11236250,""ns"":0,""title"":""Gustavo Morales y Rodr\u00edguez"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-09T20:50:39Z"",""lastrevid"":168073840,""length"":3919}}}}",3919
http://www.wikidata.org/entity/Q6069116,Pedro Ignacio Acuña,1852-01-01T00:00:00Z,1938-01-01T00:00:00Z,Argentina,,yes,https://es.wikipedia.org/wiki/Pedro_Ignacio_Acu%C3%B1a,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Pedro_Ignacio_Acu%C3%B1a&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Pedro_Ignacio_Acu\u00f1a"",""to"":""Pedro Ignacio Acu\u00f1a""}],""pages"":{""2760578"":{""pageid"":2760578,""ns"":0,""title"":""Pedro Ignacio Acu\u00f1a"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:44:02Z"",""lastrevid"":157810852,""length"":4134}}}}",4134
http://www.wikidata.org/entity/Q115427336,Faustino Díez Gaviño,1852-01-09T00:00:00Z,1895-02-10T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Faustino_D%C3%ADez_Gavi%C3%B1o,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Faustino_D%C3%ADez_Gavi%C3%B1o&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Faustino_D\u00edez_Gavi\u00f1o"",""to"":""Faustino D\u00edez Gavi\u00f1o""}],""pages"":{""10394884"":{""pageid"":10394884,""ns"":0,""title"":""Faustino D\u00edez Gavi\u00f1o"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:53:20Z"",""lastrevid"":147549688,""length"":2546}}}}",2546
http://www.wikidata.org/entity/Q1661684,Josep Llunas i Pujals,1852-01-30T00:00:00Z,1905-05-23T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Josep_Llunas_i_Pujals,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Josep_Llunas_i_Pujals&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Josep_Llunas_i_Pujals"",""to"":""Josep Llunas i Pujals""}],""pages"":{""915152"":{""pageid"":915152,""ns"":0,""title"":""Josep Llunas i Pujals"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:42:05Z"",""lastrevid"":158426420,""length"":4778}}}}",4778
http://www.wikidata.org/entity/Q28042877,José Roca y Ponsa,1852-03-20T00:00:00Z,1938-01-15T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Jos%C3%A9_Roca_y_Ponsa,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Jos%C3%A9_Roca_y_Ponsa&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Jos\u00e9_Roca_y_Ponsa"",""to"":""Jos\u00e9 Roca y Ponsa""}],""pages"":{""7697552"":{""pageid"":7697552,""ns"":0,""title"":""Jos\u00e9 Roca y Ponsa"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:49:54Z"",""lastrevid"":164835794,""length"":13750}}}}",13750
http://www.wikidata.org/entity/Q5290401,Domingo Rivero,1852-03-23T00:00:00Z,1929-09-08T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Domingo_Rivero,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Domingo_Rivero&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Domingo_Rivero"",""to"":""Domingo Rivero""}],""pages"":{""1071296"":{""pageid"":1071296,""ns"":0,""title"":""Domingo Rivero"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:42:16Z"",""lastrevid"":168830803,""length"":6414}}}}",6414
http://www.wikidata.org/entity/Q17148209,Juan Pérez de Guzmán y Boza,1852-04-07T00:00:00Z,1934-02-12T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Juan_P%C3%A9rez_de_Guzm%C3%A1n_y_Boza,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Juan_P%C3%A9rez_de_Guzm%C3%A1n_y_Boza&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Juan_P\u00e9rez_de_Guzm\u00e1n_y_Boza"",""to"":""Juan P\u00e9rez de Guzm\u00e1n y Boza""}],""pages"":{""6286398"":{""pageid"":6286398,""ns"":0,""title"":""Juan P\u00e9rez de Guzm\u00e1n y Boza"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-11T19:56:23Z"",""lastrevid"":168935740,""length"":8579}}}}",8579
http://www.wikidata.org/entity/Q21080461,Francisco de Paula Valladar,1852-04-16T00:00:00Z,1924-02-22T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Francisco_de_Paula_Valladar,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Francisco_de_Paula_Valladar&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Francisco_de_Paula_Valladar"",""to"":""Francisco de Paula Valladar""}],""pages"":{""7031293"":{""pageid"":7031293,""ns"":0,""title"":""Francisco de Paula Valladar"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:49:05Z"",""lastrevid"":157102495,""length"":5167}}}}",5167
http://www.wikidata.org/entity/Q7103870,Orosmán Moratorio Carbonell,1852-04-22T00:00:00Z,1898-05-30T00:00:00Z,Uruguay,,yes,https://es.wikipedia.org/wiki/Orosm%C3%A1n_Moratorio,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Orosm%C3%A1n_Moratorio&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Orosm\u00e1n_Moratorio"",""to"":""Orosm\u00e1n Moratorio""}],""pages"":{""1519255"":{""pageid"":1519255,""ns"":0,""title"":""Orosm\u00e1n Moratorio"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:42:52Z"",""lastrevid"":168523676,""length"":2799}}}}",2799
http://www.wikidata.org/entity/Q312747,"Leopoldo Alas, Clarín",1852-04-25T00:00:00Z,1901-06-13T00:00:00Z,España,Su único hijo,,"https://es.wikipedia.org/wiki/Leopoldo_Alas,_Clar%C3%ADn","https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Leopoldo_Alas,_Clar%C3%ADn&format=json","{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Leopoldo_Alas,_Clar\u00edn"",""to"":""Leopoldo Alas, Clar\u00edn""}],""pages"":{""7306"":{""pageid"":7306,""ns"":0,""title"":""Leopoldo Alas, Clar\u00edn"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-10T12:40:31Z"",""lastrevid"":167060369,""length"":41860}}}}",41860
http://www.wikidata.org/entity/Q55838186,Carlos Banús y Comas,1852-05-09T00:00:00Z,1936-01-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Carlos_Ban%C3%BAs_y_Comas,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Carlos_Ban%C3%BAs_y_Comas&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Carlos_Ban\u00fas_y_Comas"",""to"":""Carlos Ban\u00fas y Comas""}],""pages"":{""9009012"":{""pageid"":9009012,""ns"":0,""title"":""Carlos Ban\u00fas y Comas"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:51:28Z"",""lastrevid"":167094510,""length"":2578}}}}",2578
http://www.wikidata.org/entity/Q334633,Robert Bontine Cunninghame Graham,1852-05-24T00:00:00Z,1936-03-20T00:00:00Z,Reino Unido de Gran Bretaña e Irlanda,,yes,https://es.wikipedia.org/wiki/Robert_Bontine_Cunninghame_Graham,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Robert_Bontine_Cunninghame_Graham&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Robert_Bontine_Cunninghame_Graham"",""to"":""Robert Bontine Cunninghame Graham""}],""pages"":{""5277820"":{""pageid"":5277820,""ns"":0,""title"":""Robert Bontine Cunninghame Graham"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-10T12:41:11Z"",""lastrevid"":167579543,""length"":18711}}}}",18711
http://www.wikidata.org/entity/Q5940066,José Gestoso y Pérez,1852-05-25T00:00:00Z,1917-09-26T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Jos%C3%A9_Gestoso_y_P%C3%A9rez,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Jos%C3%A9_Gestoso_y_P%C3%A9rez&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Jos\u00e9_Gestoso_y_P\u00e9rez"",""to"":""Jos\u00e9 Gestoso y P\u00e9rez""}],""pages"":{""1794446"":{""pageid"":1794446,""ns"":0,""title"":""Jos\u00e9 Gestoso y P\u00e9rez"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-10T12:40:00Z"",""lastrevid"":156245876,""length"":47146}}}}",47146
http://www.wikidata.org/entity/Q9015271,Juan Blas y Ubide,1852-06-12T00:00:00Z,1923-10-25T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Juan_Blas_y_Ubide,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Juan_Blas_y_Ubide&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Juan_Blas_y_Ubide"",""to"":""Juan Blas y Ubide""}],""pages"":{""3578072"":{""pageid"":3578072,""ns"":0,""title"":""Juan Blas y Ubide"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:44:38Z"",""lastrevid"":166508649,""length"":3583}}}}",3583
http://www.wikidata.org/entity/Q9303880,Ramon Riu Cabanes,1852-06-17T00:00:00Z,1901-12-27T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Ramon_Riu_Cabanes,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Ramon_Riu_Cabanes&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Ramon_Riu_Cabanes"",""to"":""Ramon Riu Cabanes""}],""pages"":{""8694415"":{""pageid"":8694415,""ns"":0,""title"":""Ramon Riu Cabanes"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:51:08Z"",""lastrevid"":156626567,""length"":4362}}}}",4362
http://www.wikidata.org/entity/Q5947607,Juan B. Garza,1852-06-24T00:00:00Z,1916-05-19T00:00:00Z,México,,yes,https://es.wikipedia.org/wiki/Juan_B._Garza,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Juan_B._Garza&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Juan_B._Garza"",""to"":""Juan B. Garza""}],""pages"":{""3472588"":{""pageid"":3472588,""ns"":0,""title"":""Juan B. Garza"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:44:34Z"",""lastrevid"":156439347,""length"":1471}}}}",1471
http://www.wikidata.org/entity/Q2259151,Eduardo Ladislao Holmberg,1852-06-27T00:00:00Z,1937-11-04T00:00:00Z,Argentina,,yes,https://es.wikipedia.org/wiki/Eduardo_Ladislao_Holmberg,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Eduardo_Ladislao_Holmberg&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Eduardo_Ladislao_Holmberg"",""to"":""Eduardo Ladislao Holmberg""}],""pages"":{""343456"":{""pageid"":343456,""ns"":0,""title"":""Eduardo Ladislao Holmberg"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-10T12:41:58Z"",""lastrevid"":168720384,""length"":22306}}}}",22306
http://www.wikidata.org/entity/Q600330,Juan de Dios Peza,1852-06-29T00:00:00Z,1910-03-16T00:00:00Z,México,,yes,https://es.wikipedia.org/wiki/Juan_de_Dios_Peza,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Juan_de_Dios_Peza&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Juan_de_Dios_Peza"",""to"":""Juan de Dios Peza""}],""pages"":{""1323380"":{""pageid"":1323380,""ns"":0,""title"":""Juan de Dios Peza"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-10T12:39:47Z"",""lastrevid"":163499062,""length"":8001}}}}",8001
http://www.wikidata.org/entity/Q5940688,José Jackson Veyán,1852-07-06T00:00:00Z,1935-05-31T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Jos%C3%A9_Jackson_Vey%C3%A1n,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Jos%C3%A9_Jackson_Vey%C3%A1n&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Jos\u00e9_Jackson_Vey\u00e1n"",""to"":""Jos\u00e9 Jackson Vey\u00e1n""}],""pages"":{""308209"":{""pageid"":308209,""ns"":0,""title"":""Jos\u00e9 Jackson Vey\u00e1n"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:41:12Z"",""lastrevid"":166415931,""length"":12174}}}}",12174
http://www.wikidata.org/entity/Q12257827,Fermín Herrán,1852-07-07T00:00:00Z,1908-09-26T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Ferm%C3%ADn_Herr%C3%A1n,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Ferm%C3%ADn_Herr%C3%A1n&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Ferm\u00edn_Herr\u00e1n"",""to"":""Ferm\u00edn Herr\u00e1n""}],""pages"":{""7167645"":{""pageid"":7167645,""ns"":0,""title"":""Ferm\u00edn Herr\u00e1n"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:49:10Z"",""lastrevid"":166534129,""length"":6390}}}}",6390
http://www.wikidata.org/entity/Q42381359,Alberto Palomeque,1852-07-13T00:00:00Z,1937-04-24T00:00:00Z,Uruguay,,yes,https://es.wikipedia.org/wiki/Alberto_Palomeque,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Alberto_Palomeque&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Alberto_Palomeque"",""to"":""Alberto Palomeque""}],""pages"":{""10163998"":{""pageid"":10163998,""ns"":0,""title"":""Alberto Palomeque"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-09T20:50:37Z"",""lastrevid"":167468222,""length"":4013}}}}",4013
http://www.wikidata.org/entity/Q5997662,Mariano Coronado,1852-07-16T00:00:00Z,1927-02-14T00:00:00Z,México,,yes,https://es.wikipedia.org/wiki/Mariano_Coronado,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Mariano_Coronado&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Mariano_Coronado"",""to"":""Mariano Coronado""}],""pages"":{""4627327"":{""pageid"":4627327,""ns"":0,""title"":""Mariano Coronado"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:45:57Z"",""lastrevid"":156226439,""length"":4140}}}}",4140
http://www.wikidata.org/entity/Q6100159,Ramón Ángel Jara,1852-08-02T00:00:00Z,1917-03-09T00:00:00Z,Chile,,yes,https://es.wikipedia.org/wiki/Ram%C3%B3n_%C3%81ngel_Jara,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Ram%C3%B3n_%C3%81ngel_Jara&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Ram\u00f3n_\u00c1ngel_Jara"",""to"":""Ram\u00f3n \u00c1ngel Jara""}],""pages"":{""595061"":{""pageid"":595061,""ns"":0,""title"":""Ram\u00f3n \u00c1ngel Jara"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:41:38Z"",""lastrevid"":168166380,""length"":6170}}}}",6170
http://www.wikidata.org/entity/Q5749401,Carles Pirozzini i Martí,1852-08-17T00:00:00Z,1938-01-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Carles_Pirozzini_i_Mart%C3%AD,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Carles_Pirozzini_i_Mart%C3%AD&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Carles_Pirozzini_i_Mart\u00ed"",""to"":""Carles Pirozzini i Mart\u00ed""}],""pages"":{""1745382"":{""pageid"":1745382,""ns"":0,""title"":""Carles Pirozzini i Mart\u00ed"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:43:06Z"",""lastrevid"":156179891,""length"":4607}}}}",4607
http://www.wikidata.org/entity/Q23190604,Ramón A. Salazar,1852-08-31T00:00:00Z,1914-06-05T00:00:00Z,Guatemala,,yes,https://es.wikipedia.org/wiki/Ram%C3%B3n_A._Salazar,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Ram%C3%B3n_A._Salazar&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Ram\u00f3n_A._Salazar"",""to"":""Ram\u00f3n A. Salazar""}],""pages"":{""7247789"":{""pageid"":7247789,""ns"":0,""title"":""Ram\u00f3n A. Salazar"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:49:19Z"",""lastrevid"":165928415,""length"":8246}}}}",8246
http://www.wikidata.org/entity/Q5711484,Audomaro Molina Solís,1852-09-08T00:00:00Z,1910-12-18T00:00:00Z,México,,yes,https://es.wikipedia.org/wiki/Audomaro_Molina_Sol%C3%ADs,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Audomaro_Molina_Sol%C3%ADs&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Audomaro_Molina_Sol\u00eds"",""to"":""Audomaro Molina Sol\u00eds""}],""pages"":{""4618503"":{""pageid"":4618503,""ns"":0,""title"":""Audomaro Molina Sol\u00eds"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:45:56Z"",""lastrevid"":156226475,""length"":6394}}}}",6394
http://www.wikidata.org/entity/Q4893080,José Yxart,1852-09-10T00:00:00Z,1895-05-25T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Jos%C3%A9_Yxart,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Jos%C3%A9_Yxart&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Jos\u00e9_Yxart"",""to"":""Jos\u00e9 Yxart""}],""pages"":{""1467171"":{""pageid"":1467171,""ns"":0,""title"":""Jos\u00e9 Yxart"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-06T10:12:05Z"",""lastrevid"":162058354,""length"":4811}}}}",4811
http://www.wikidata.org/entity/Q1232321,Joaquín Sánchez de Toca Calvo,1852-09-24T00:00:00Z,1942-07-13T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Joaqu%C3%ADn_S%C3%A1nchez_de_Toca,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Joaqu%C3%ADn_S%C3%A1nchez_de_Toca&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Joaqu\u00edn_S\u00e1nchez_de_Toca"",""to"":""Joaqu\u00edn S\u00e1nchez de Toca""}],""pages"":{""684748"":{""pageid"":684748,""ns"":0,""title"":""Joaqu\u00edn S\u00e1nchez de Toca"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-10T12:42:25Z"",""lastrevid"":162661758,""length"":15367}}}}",15367
http://www.wikidata.org/entity/Q24232551,Pedro A. Berenguer,1852-10-19T00:00:00Z,1901-05-02T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Pedro_A._Berenguer,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Pedro_A._Berenguer&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Pedro_A._Berenguer"",""to"":""Pedro A. Berenguer""}],""pages"":{""7423023"":{""pageid"":7423023,""ns"":0,""title"":""Pedro A. Berenguer"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:49:36Z"",""lastrevid"":140729050,""length"":3360}}}}",3360
http://www.wikidata.org/entity/Q994198,José Toribio Medina,1852-10-21T00:00:00Z,1930-12-11T00:00:00Z,Chile,,yes,https://es.wikipedia.org/wiki/Jos%C3%A9_Toribio_Medina,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Jos%C3%A9_Toribio_Medina&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Jos\u00e9_Toribio_Medina"",""to"":""Jos\u00e9 Toribio Medina""}],""pages"":{""174206"":{""pageid"":174206,""ns"":0,""title"":""Jos\u00e9 Toribio Medina"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-10T12:41:32Z"",""lastrevid"":168487407,""length"":12894}}}}",12894
