author,authorLabel,birthDate,deathDate,awardLabel,sitelink
http://www.wikidata.org/entity/Q175485,Ángel Guimerá,1845-05-06T00:00:00Z,1924-07-18T00:00:00Z,Mestre en Gay Saber,https://es.wikipedia.org/wiki/%C3%81ngel_Guimer%C3%A1
http://www.wikidata.org/entity/Q379290,Jacinto Verdaguer,1845-05-17T00:00:00Z,1902-06-10T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso XII,https://es.wikipedia.org/wiki/Jacinto_Verdaguer
http://www.wikidata.org/entity/Q379290,Jacinto Verdaguer,1845-05-17T00:00:00Z,1902-06-10T00:00:00Z,Mestre en Gay Saber,https://es.wikipedia.org/wiki/Jacinto_Verdaguer
http://www.wikidata.org/entity/Q11944447,Rafael Puig y Valls,1845-05-31T00:00:00Z,1920-01-10T00:00:00Z,Caballero de la Orden Nacional de la Legión de Honor,https://es.wikipedia.org/wiki/Rafael_Puig_Valls
http://www.wikidata.org/entity/Q124622359,José de Campos,1845-10-31T00:00:00Z,,Caballero de la Orden de San Fernando,
http://www.wikidata.org/entity/Q9057771,Pedro de Novo y Colson,1846-01-01T00:00:00Z,1931-02-17T00:00:00Z,Gran Cruz del Mérito Naval con distintivo blanco,https://es.wikipedia.org/wiki/Pedro_de_Novo_y_Colson
http://www.wikidata.org/entity/Q9057771,Pedro de Novo y Colson,1846-01-01T00:00:00Z,1931-02-17T00:00:00Z,Medalla Militar,https://es.wikipedia.org/wiki/Pedro_de_Novo_y_Colson
http://www.wikidata.org/entity/Q4760226,Andrés Manjón,1846-11-30T00:00:00Z,1923-07-10T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso XII,https://es.wikipedia.org/wiki/Andr%C3%A9s_Manj%C3%B3n
http://www.wikidata.org/entity/Q4760226,Andrés Manjón,1846-11-30T00:00:00Z,1923-07-10T00:00:00Z,Orden de Carlos III,https://es.wikipedia.org/wiki/Andr%C3%A9s_Manj%C3%B3n
http://www.wikidata.org/entity/Q11684550,Jaume Collell y Bancells,1846-12-18T00:00:00Z,1932-03-01T00:00:00Z,Mestre en Gay Saber,https://es.wikipedia.org/wiki/Jaume_Collell_y_Bancells
http://www.wikidata.org/entity/Q77592896,Ramiro Mestre Martínez,1847-01-11T00:00:00Z,1922-01-01T00:00:00Z,Hijo Adoptivo de Alicante,https://es.wikipedia.org/wiki/Ramiro_Mestre_Mart%C3%ADnez
http://www.wikidata.org/entity/Q5998051,Mariano de Pano y Ruata,1847-08-03T00:00:00Z,1948-12-31T00:00:00Z,Gran Cruz de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Mariano_de_Pano_y_Ruata
http://www.wikidata.org/entity/Q9074773,Saturnino Esteban Miquel y Collantes,1847-09-06T00:00:00Z,1937-01-01T00:00:00Z,Gran Cruz de la Orden de Carlos III,https://es.wikipedia.org/wiki/Saturnino_Esteban_Collantes
http://www.wikidata.org/entity/Q16943532,Joaquim Riera y Bertran,1848-01-25T00:00:00Z,1924-03-15T00:00:00Z,Mestre en Gay Saber,https://es.wikipedia.org/wiki/Joaquim_Riera_y_Bertran
http://www.wikidata.org/entity/Q2511268,Justo Sierra Méndez,1848-01-26T00:00:00Z,1912-09-13T00:00:00Z,doctorado honoris causa por la Universidad Nacional Autónoma de México,https://es.wikipedia.org/wiki/Justo_Sierra_M%C3%A9ndez
http://www.wikidata.org/entity/Q602919,Antonio Lussich,1848-03-23T00:00:00Z,1928-06-05T00:00:00Z,Gran Cruz del Mérito Naval con distintivo blanco,https://es.wikipedia.org/wiki/Antonio_Lussich
http://www.wikidata.org/entity/Q8296901,Juan Carlos Cebrián,1848-08-24T00:00:00Z,1935-02-20T00:00:00Z,doctor honoris causa por la Universidad Complutense de Madrid,https://es.wikipedia.org/wiki/Juan_Carlos_Cebri%C3%A1n
http://www.wikidata.org/entity/Q8296901,Juan Carlos Cebrián,1848-08-24T00:00:00Z,1935-02-20T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso XII,https://es.wikipedia.org/wiki/Juan_Carlos_Cebri%C3%A1n
http://www.wikidata.org/entity/Q5867688,Francisco Valverde y Perales,1848-10-01T00:00:00Z,1913-01-01T00:00:00Z,Cruz de la Orden de San Hermenegildo,https://es.wikipedia.org/wiki/Francisco_Valverde_y_Perales
http://www.wikidata.org/entity/Q5867688,Francisco Valverde y Perales,1848-10-01T00:00:00Z,1913-01-01T00:00:00Z,Placa de la Orden de San Hermenegildo,https://es.wikipedia.org/wiki/Francisco_Valverde_y_Perales
http://www.wikidata.org/entity/Q5867688,Francisco Valverde y Perales,1848-10-01T00:00:00Z,1913-01-01T00:00:00Z,caballero de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Francisco_Valverde_y_Perales
http://www.wikidata.org/entity/Q9066300,Ramon Picó i Campamar,1848-10-11T00:00:00Z,1916-11-13T00:00:00Z,Mestre en Gay Saber,https://es.wikipedia.org/wiki/Ram%C3%B3n_Pic%C3%B3_Campamar
http://www.wikidata.org/entity/Q3921818,Primitivo González del Alba,1849-02-24T00:00:00Z,1913-01-01T00:00:00Z,Gran Cruz de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Primitivo_Gonz%C3%A1lez_del_Alba
http://www.wikidata.org/entity/Q3822067,Antonio López Muñoz,1850-04-01T00:00:00Z,1929-03-12T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso XII,https://es.wikipedia.org/wiki/Antonio_L%C3%B3pez_Mu%C3%B1oz
http://www.wikidata.org/entity/Q3813843,Joaquín Bartrina,1850-04-26T00:00:00Z,1880-08-04T00:00:00Z,hijo ilustre,https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Bartrina
http://www.wikidata.org/entity/Q11928786,Josep Martí i Folguera,1850-06-05T00:00:00Z,1929-01-21T00:00:00Z,Q135315758,https://es.wikipedia.org/wiki/Josep_Mart%C3%AD_Folguera
http://www.wikidata.org/entity/Q11928786,Josep Martí i Folguera,1850-06-05T00:00:00Z,1929-01-21T00:00:00Z,Q60580632,https://es.wikipedia.org/wiki/Josep_Mart%C3%AD_Folguera
http://www.wikidata.org/entity/Q11928786,Josep Martí i Folguera,1850-06-05T00:00:00Z,1929-01-21T00:00:00Z,hijo ilustre,https://es.wikipedia.org/wiki/Josep_Mart%C3%AD_Folguera
http://www.wikidata.org/entity/Q11928786,Josep Martí i Folguera,1850-06-05T00:00:00Z,1929-01-21T00:00:00Z,Mestre en Gay Saber,https://es.wikipedia.org/wiki/Josep_Mart%C3%AD_Folguera
http://www.wikidata.org/entity/Q20016242,Emiliano Isaza Gutiérrez,1850-06-08T00:00:00Z,1930-02-17T00:00:00Z,condecoración papal,https://es.wikipedia.org/wiki/Emiliano_Isaza_Guti%C3%A9rrez
http://www.wikidata.org/entity/Q5984017,Luis Montoto Rautenstrauch,1851-01-18T00:00:00Z,1929-09-30T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso XII,https://es.wikipedia.org/wiki/Luis_Montoto
http://www.wikidata.org/entity/Q457532,Rafael Obligado,1851-01-27T00:00:00Z,1920-03-08T00:00:00Z,Doctor honoris causa de la Universidad de Buenos Aires,https://es.wikipedia.org/wiki/Rafael_Obligado
http://www.wikidata.org/entity/Q2242172,Manuel Curros Enríquez,1851-09-15T00:00:00Z,1908-03-07T00:00:00Z,Día de las Letras Gallegas,https://es.wikipedia.org/wiki/Manuel_Curros_Enr%C3%ADquez
http://www.wikidata.org/entity/Q5865422,Francisco Cañamaque,1851-09-22T00:00:00Z,1891-12-22T00:00:00Z,Gran Cruz del Mérito Naval con distintivo blanco,https://es.wikipedia.org/wiki/Francisco_Ca%C3%B1amaque
http://www.wikidata.org/entity/Q2877516,Francesc Matheu,1851-10-16T00:00:00Z,1938-12-10T00:00:00Z,Caballero de la Orden Nacional de la Legión de Honor,https://es.wikipedia.org/wiki/Francesch_Matheu
http://www.wikidata.org/entity/Q2877516,Francesc Matheu,1851-10-16T00:00:00Z,1938-12-10T00:00:00Z,Mestre en Gay Saber,https://es.wikipedia.org/wiki/Francesch_Matheu
http://www.wikidata.org/entity/Q312747,"Leopoldo Alas, Clarín",1852-04-25T00:00:00Z,1901-06-13T00:00:00Z,Juegos Florales,"https://es.wikipedia.org/wiki/Leopoldo_Alas,_Clar%C3%ADn"
http://www.wikidata.org/entity/Q55838186,Carlos Banús y Comas,1852-05-09T00:00:00Z,1936-01-01T00:00:00Z,Gran Cruz de la Orden de San Hermenegildo,https://es.wikipedia.org/wiki/Carlos_Ban%C3%BAs_y_Comas
http://www.wikidata.org/entity/Q5940066,José Gestoso y Pérez,1852-05-25T00:00:00Z,1917-09-26T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso XII,https://es.wikipedia.org/wiki/Jos%C3%A9_Gestoso_y_P%C3%A9rez
http://www.wikidata.org/entity/Q994198,José Toribio Medina,1852-10-21T00:00:00Z,1930-12-11T00:00:00Z,doctorado honoris causa por la Universidad Nacional Autónoma de México,https://es.wikipedia.org/wiki/Jos%C3%A9_Toribio_Medina
http://www.wikidata.org/entity/Q5491515,León María Carbonero y Sol y Merás,1853-01-01T00:00:00Z,1894-07-27T00:00:00Z,Orden de San Silvestre,https://es.wikipedia.org/wiki/Le%C3%B3n_Mar%C3%ADa_Carbonero_y_Sol_y_Mer%C3%A1s
http://www.wikidata.org/entity/Q5491515,León María Carbonero y Sol y Merás,1853-01-01T00:00:00Z,1894-07-27T00:00:00Z,Orden de la Espuela de Oro,https://es.wikipedia.org/wiki/Le%C3%B3n_Mar%C3%ADa_Carbonero_y_Sol_y_Mer%C3%A1s
http://www.wikidata.org/entity/Q5973270,Leoncio Mas y Zaldúa,1853-01-01T00:00:00Z,1910-01-01T00:00:00Z,Gran Cruz de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Leoncio_Mas_y_Zald%C3%BAa
http://www.wikidata.org/entity/Q461104,Jaroslav Vrchlický,1853-02-17T00:00:00Z,1912-09-09T00:00:00Z,doctor honoris causa,https://es.wikipedia.org/wiki/Jaroslav_Vrchlick%C3%BD
http://www.wikidata.org/entity/Q20534915,Francisco Ponte Blanco,1853-07-08T00:00:00Z,1926-08-23T00:00:00Z,"Orden del Mérito Agrario, Pesquero y Alimentario",
http://www.wikidata.org/entity/Q20534915,Francisco Ponte Blanco,1853-07-08T00:00:00Z,1926-08-23T00:00:00Z,Orden de Alfonso XII,
http://www.wikidata.org/entity/Q11682453,Hermilio de Olóriz,1854-01-01T00:00:00Z,1919-05-05T00:00:00Z,Medalla de Oro de Navarra,https://es.wikipedia.org/wiki/Hermilio_de_Oloriz
http://www.wikidata.org/entity/Q2424185,Miguel Costa y Llobera,1854-03-10T00:00:00Z,1922-10-16T00:00:00Z,Mestre en Gay Saber,https://es.wikipedia.org/wiki/Miguel_Costa_y_Llobera
http://www.wikidata.org/entity/Q17148197,Alfredo Escobar y Ramírez,1854-03-18T00:00:00Z,1949-02-23T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso XII,https://es.wikipedia.org/wiki/Alfredo_Escobar_y_Ram%C3%ADrez
http://www.wikidata.org/entity/Q17148197,Alfredo Escobar y Ramírez,1854-03-18T00:00:00Z,1949-02-23T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso X el Sabio,https://es.wikipedia.org/wiki/Alfredo_Escobar_y_Ram%C3%ADrez
http://www.wikidata.org/entity/Q980768,Joan Alcover y Maspons,1854-05-03T00:00:00Z,1926-02-26T00:00:00Z,Mestre en Gay Saber,https://es.wikipedia.org/wiki/Joan_Alcover
http://www.wikidata.org/entity/Q980768,Joan Alcover y Maspons,1854-05-03T00:00:00Z,1926-02-26T00:00:00Z,Premio Fastenrath,https://es.wikipedia.org/wiki/Joan_Alcover
http://www.wikidata.org/entity/Q2865943,Arturo Campión,1854-05-07T00:00:00Z,1937-08-18T00:00:00Z,Medalla de Oro de Navarra,https://es.wikipedia.org/wiki/Arturo_Campi%C3%B3n
http://www.wikidata.org/entity/Q724871,Estanislao Zeballos,1854-07-27T00:00:00Z,1923-10-04T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso XII,https://es.wikipedia.org/wiki/Estanislao_Zeballos
http://www.wikidata.org/entity/Q3329263,Manuel Leiras Pulpeiro,1854-10-25T00:00:00Z,1912-11-09T00:00:00Z,Día de las Letras Gallegas,https://es.wikipedia.org/wiki/Manuel_Leiras_Pulpeiro
http://www.wikidata.org/entity/Q2858166,Apeles Mestres,1854-10-29T00:00:00Z,1936-07-19T00:00:00Z,Caballero de la Orden Nacional de la Legión de Honor,https://es.wikipedia.org/wiki/Apeles_Mestres
http://www.wikidata.org/entity/Q2858166,Apeles Mestres,1854-10-29T00:00:00Z,1936-07-19T00:00:00Z,Mestre en Gay Saber,https://es.wikipedia.org/wiki/Apeles_Mestres
http://www.wikidata.org/entity/Q11681280,Eduard Toda,1855-01-09T00:00:00Z,1941-04-26T00:00:00Z,hijo ilustre,https://es.wikipedia.org/wiki/Eduardo_Toda
http://www.wikidata.org/entity/Q11681280,Eduard Toda,1855-01-09T00:00:00Z,1941-04-26T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso XII,https://es.wikipedia.org/wiki/Eduardo_Toda
http://www.wikidata.org/entity/Q556648,Francisco Rodríguez Marín,1855-01-27T00:00:00Z,1943-06-09T00:00:00Z,Hijo Adoptivo de Toledo,https://es.wikipedia.org/wiki/Francisco_Rodr%C3%ADguez_Mar%C3%ADn
http://www.wikidata.org/entity/Q556648,Francisco Rodríguez Marín,1855-01-27T00:00:00Z,1943-06-09T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso XII,https://es.wikipedia.org/wiki/Francisco_Rodr%C3%ADguez_Mar%C3%ADn
http://www.wikidata.org/entity/Q556648,Francisco Rodríguez Marín,1855-01-27T00:00:00Z,1943-06-09T00:00:00Z,Gran Cruz del Mérito Naval con distintivo blanco,https://es.wikipedia.org/wiki/Francisco_Rodr%C3%ADguez_Mar%C3%ADn
http://www.wikidata.org/entity/Q556648,Francisco Rodríguez Marín,1855-01-27T00:00:00Z,1943-06-09T00:00:00Z,Gran Cruz de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Francisco_Rodr%C3%ADguez_Mar%C3%ADn
http://www.wikidata.org/entity/Q131324176,Manuel Pérez Beato,1855-03-05T00:00:00Z,1943-10-31T00:00:00Z,Orden de Carlos Manuel de Céspedes,https://es.wikipedia.org/wiki/Manuel_P%C3%A9rez_Beato
http://www.wikidata.org/entity/Q3045986,Marco Fidel Suárez,1855-04-23T00:00:00Z,1927-04-03T00:00:00Z,Gran Cruz de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Marco_Fidel_Su%C3%A1rez
http://www.wikidata.org/entity/Q9029026,Mariano de Cavia,1855-09-22T00:00:00Z,1920-07-14T00:00:00Z,Hijo Meritísimo de la Ciudad de Zaragoza,https://es.wikipedia.org/wiki/Mariano_de_Cavia
http://www.wikidata.org/entity/Q9029026,Mariano de Cavia,1855-09-22T00:00:00Z,1920-07-14T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso XII,https://es.wikipedia.org/wiki/Mariano_de_Cavia
http://www.wikidata.org/entity/Q16584696,Juan Gualberto Norberto Cipriano López-Valdemoro de Quesada,1855-09-26T00:00:00Z,1935-04-28T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso XII,https://es.wikipedia.org/wiki/Juan_Gualberto_L%C3%B3pez-Valdemoro_de_Quesada
http://www.wikidata.org/entity/Q1383771,Juan Zorrilla de San Martín,1855-12-28T00:00:00Z,1931-11-03T00:00:00Z,Gran Cruz de la Orden de Carlos III,https://es.wikipedia.org/wiki/Juan_Zorrilla_de_San_Mart%C3%ADn
http://www.wikidata.org/entity/Q1383771,Juan Zorrilla de San Martín,1855-12-28T00:00:00Z,1931-11-03T00:00:00Z,Gran Cruz de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Juan_Zorrilla_de_San_Mart%C3%ADn
http://www.wikidata.org/entity/Q65921458,Donato Argüelles del Busto,1856-01-01T00:00:00Z,1933-01-01T00:00:00Z,Gran Cruz de la Orden Civil de Beneficencia,
http://www.wikidata.org/entity/Q600267,Emilio Rabasa,1856-05-22T00:00:00Z,1930-04-25T00:00:00Z,Gran Cruz de la Orden El Sol del Perú,https://es.wikipedia.org/wiki/Emilio_Rabasa_Estebanell
http://www.wikidata.org/entity/Q5946067,José Villalba Riquelme,1856-10-17T00:00:00Z,1944-11-25T00:00:00Z,Gran Cruz del Mérito Militar con distintivo rojo,https://es.wikipedia.org/wiki/Jos%C3%A9_Villalba_Riquelme
http://www.wikidata.org/entity/Q5946067,José Villalba Riquelme,1856-10-17T00:00:00Z,1944-11-25T00:00:00Z,Cruz del Mérito Militar con distintivo blanco,https://es.wikipedia.org/wiki/Jos%C3%A9_Villalba_Riquelme
http://www.wikidata.org/entity/Q5946067,José Villalba Riquelme,1856-10-17T00:00:00Z,1944-11-25T00:00:00Z,Gran Cruz del Mérito Naval con distintivo blanco,https://es.wikipedia.org/wiki/Jos%C3%A9_Villalba_Riquelme
http://www.wikidata.org/entity/Q5946067,José Villalba Riquelme,1856-10-17T00:00:00Z,1944-11-25T00:00:00Z,Cruz de la Orden de San Hermenegildo,https://es.wikipedia.org/wiki/Jos%C3%A9_Villalba_Riquelme
http://www.wikidata.org/entity/Q5946067,José Villalba Riquelme,1856-10-17T00:00:00Z,1944-11-25T00:00:00Z,Gran Cruz de la Orden de San Hermenegildo,https://es.wikipedia.org/wiki/Jos%C3%A9_Villalba_Riquelme
http://www.wikidata.org/entity/Q5946067,José Villalba Riquelme,1856-10-17T00:00:00Z,1944-11-25T00:00:00Z,Gran Cruz de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Jos%C3%A9_Villalba_Riquelme
http://www.wikidata.org/entity/Q5946067,José Villalba Riquelme,1856-10-17T00:00:00Z,1944-11-25T00:00:00Z,Gran Cruz de la Orden Nacional de la Legión de Honor,https://es.wikipedia.org/wiki/Jos%C3%A9_Villalba_Riquelme
http://www.wikidata.org/entity/Q5946067,José Villalba Riquelme,1856-10-17T00:00:00Z,1944-11-25T00:00:00Z,Orden de San Miguel y San Jorge,https://es.wikipedia.org/wiki/Jos%C3%A9_Villalba_Riquelme
http://www.wikidata.org/entity/Q5944962,José Ramón Mélida,1856-10-26T00:00:00Z,1933-12-30T00:00:00Z,Hijo Adoptivo de Mérida,https://es.wikipedia.org/wiki/Jos%C3%A9_Ram%C3%B3n_M%C3%A9lida
http://www.wikidata.org/entity/Q5944962,José Ramón Mélida,1856-10-26T00:00:00Z,1933-12-30T00:00:00Z,Gran Cruz de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Jos%C3%A9_Ram%C3%B3n_M%C3%A9lida
http://www.wikidata.org/entity/Q716799,Marcelino Menéndez y Pelayo,1856-11-03T00:00:00Z,1912-05-19T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso XII,https://es.wikipedia.org/wiki/Marcelino_Men%C3%A9ndez_Pelayo
http://www.wikidata.org/entity/Q21764136,Manuel Tolosa Latour,1857-01-01T00:00:00Z,1919-01-01T00:00:00Z,Gran Cruz de la Orden Civil de Beneficencia,https://es.wikipedia.org/wiki/Manuel_Tolosa_Latour
http://www.wikidata.org/entity/Q105173274,Ramón Méndez Alanís,1857-01-01T00:00:00Z,1915-12-05T00:00:00Z,Gran Cruz del Mérito Naval con distintivo blanco,https://es.wikipedia.org/wiki/Ram%C3%B3n_M%C3%A9ndez_Alan%C3%ADs
http://www.wikidata.org/entity/Q6173571,Ángel de Altolaguirre y Duvale,1857-11-15T00:00:00Z,1939-05-02T00:00:00Z,Gran Cruz del Mérito Militar con distintivo blanco,https://es.wikipedia.org/wiki/%C3%81ngel_de_Altolaguirre_y_Duvale
http://www.wikidata.org/entity/Q6173571,Ángel de Altolaguirre y Duvale,1857-11-15T00:00:00Z,1939-05-02T00:00:00Z,Real y Militar Orden de San Hermenegildo,https://es.wikipedia.org/wiki/%C3%81ngel_de_Altolaguirre_y_Duvale
http://www.wikidata.org/entity/Q11923066,Federico Rahola,1858-01-01T00:00:00Z,1919-01-01T00:00:00Z,Mestre en Gay Saber,https://es.wikipedia.org/wiki/Federico_Rahola
http://www.wikidata.org/entity/Q558604,Luis Barros Borgoño,1858-03-26T00:00:00Z,1943-07-26T00:00:00Z,Gran Cruz de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Luis_Barros_Borgo%C3%B1o
http://www.wikidata.org/entity/Q32210,Manuel Mondragón,1859-01-01T00:00:00Z,1922-09-28T00:00:00Z,Orden Nacional de la Legión de Honor,https://es.wikipedia.org/wiki/Manuel_Mondrag%C3%B3n
http://www.wikidata.org/entity/Q54862687,Vicente González de Echávarri,1859-04-05T00:00:00Z,1917-10-21T00:00:00Z,Gran Cruz de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Vicente_Gonz%C3%A1lez_de_Ech%C3%A1varri
http://www.wikidata.org/entity/Q5770236,Ciro Bayo,1859-04-16T00:00:00Z,1939-07-04T00:00:00Z,Premio Fastenrath,https://es.wikipedia.org/wiki/Ciro_Bayo
http://www.wikidata.org/entity/Q5667114,Alfonso Pérez Nieva,1859-05-12T00:00:00Z,1931-12-24T00:00:00Z,Gran Cruz de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Alfonso_P%C3%A9rez_Nieva
http://www.wikidata.org/entity/Q9014918,José de Elola y Gutiérrez,1859-08-09T00:00:00Z,1933-07-12T00:00:00Z,Gran Cruz del Mérito Militar con distintivo blanco,https://es.wikipedia.org/wiki/Jos%C3%A9_de_Elola_y_Guti%C3%A9rrez
http://www.wikidata.org/entity/Q9014918,José de Elola y Gutiérrez,1859-08-09T00:00:00Z,1933-07-12T00:00:00Z,Cruz del Mérito Militar con distintivo blanco,https://es.wikipedia.org/wiki/Jos%C3%A9_de_Elola_y_Guti%C3%A9rrez
http://www.wikidata.org/entity/Q9014918,José de Elola y Gutiérrez,1859-08-09T00:00:00Z,1933-07-12T00:00:00Z,Gran Cruz de la Orden del Mérito Civil,https://es.wikipedia.org/wiki/Jos%C3%A9_de_Elola_y_Guti%C3%A9rrez
http://www.wikidata.org/entity/Q21010908,Alberto del Solar,1859-10-02T00:00:00Z,1921-08-09T00:00:00Z,Gran Cruz de la Orden de Carlos III,https://es.wikipedia.org/wiki/Alberto_del_Solar_(militar)
http://www.wikidata.org/entity/Q3080838,Francisco Badenes y Dalmau,1859-12-02T00:00:00Z,1917-01-21T00:00:00Z,Mestre en Gay Saber,https://es.wikipedia.org/wiki/Francisco_Badenes_y_Dalmau
http://www.wikidata.org/entity/Q15997062,Víctor Manuel Rendón,1859-12-02T00:00:00Z,1940-10-09T00:00:00Z,Premio de la lengua francesa,https://es.wikipedia.org/wiki/V%C3%ADctor_Manuel_Rend%C3%B3n
http://www.wikidata.org/entity/Q32442,Ángel Ayala,1860-03-01T00:00:00Z,1960-02-20T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso X el Sabio,https://es.wikipedia.org/wiki/%C3%81ngel_Ayala
http://www.wikidata.org/entity/Q92159271,Adolfo de Sandoval,1860-07-05T00:00:00Z,1947-01-01T00:00:00Z,Hijo Adoptivo de El Toboso,https://es.wikipedia.org/wiki/Adolfo_de_Sandoval
http://www.wikidata.org/entity/Q92159271,Adolfo de Sandoval,1860-07-05T00:00:00Z,1947-01-01T00:00:00Z,Hijo Adoptivo de Ávila,https://es.wikipedia.org/wiki/Adolfo_de_Sandoval
http://www.wikidata.org/entity/Q7636731,Arturo Masriera y Colomer,1860-07-17T00:00:00Z,1929-11-25T00:00:00Z,Mestre en Gay Saber,https://es.wikipedia.org/wiki/Arturo_Masriera
http://www.wikidata.org/entity/Q562402,Joan Maragall,1860-10-10T00:00:00Z,1911-12-20T00:00:00Z,Mestre en Gay Saber,https://es.wikipedia.org/wiki/Joan_Maragall
http://www.wikidata.org/entity/Q562402,Joan Maragall,1860-10-10T00:00:00Z,1911-12-20T00:00:00Z,Premio Fastenrath,https://es.wikipedia.org/wiki/Joan_Maragall
http://www.wikidata.org/entity/Q16583474,José María Ortega Morejón,1860-10-15T00:00:00Z,1948-05-17T00:00:00Z,Gran Cruz de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Jos%C3%A9_Mar%C3%ADa_Ortega_Morej%C3%B3n
http://www.wikidata.org/entity/Q880250,Alfredo Zayas y Alfonso,1861-02-21T00:00:00Z,1934-04-11T00:00:00Z,Gran Cruz de la Orden de Isabel la Católica,https://es.wikipedia.org/wiki/Alfredo_Zayas_y_Alfonso
http://www.wikidata.org/entity/Q8189599,Adolfo Navarrete y de Alcázar,1861-03-01T00:00:00Z,1925-03-01T00:00:00Z,Gran Cruz del Mérito Naval con distintivo blanco,https://es.wikipedia.org/wiki/Adolfo_Navarrete_y_de_Alc%C3%A1zar
http://www.wikidata.org/entity/Q20101110,Andrés Martínez Vargas,1861-10-27T00:00:00Z,1948-07-26T00:00:00Z,doctor honoris causa por la Universidad de Toulouse,https://es.wikipedia.org/wiki/Andr%C3%A9s_Mart%C3%ADnez_Vargas
http://www.wikidata.org/entity/Q20101110,Andrés Martínez Vargas,1861-10-27T00:00:00Z,1948-07-26T00:00:00Z,Gran Cruz de la Orden de Boyacá,https://es.wikipedia.org/wiki/Andr%C3%A9s_Mart%C3%ADnez_Vargas
http://www.wikidata.org/entity/Q20101110,Andrés Martínez Vargas,1861-10-27T00:00:00Z,1948-07-26T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso XII,https://es.wikipedia.org/wiki/Andr%C3%A9s_Mart%C3%ADnez_Vargas
http://www.wikidata.org/entity/Q20101110,Andrés Martínez Vargas,1861-10-27T00:00:00Z,1948-07-26T00:00:00Z,Gran Cruz de la Orden Civil de Beneficencia,https://es.wikipedia.org/wiki/Andr%C3%A9s_Mart%C3%ADnez_Vargas
http://www.wikidata.org/entity/Q20101110,Andrés Martínez Vargas,1861-10-27T00:00:00Z,1948-07-26T00:00:00Z,Gran Cruz de la Orden Civil de Alfonso X el Sabio,https://es.wikipedia.org/wiki/Andr%C3%A9s_Mart%C3%ADnez_Vargas
http://www.wikidata.org/entity/Q20101110,Andrés Martínez Vargas,1861-10-27T00:00:00Z,1948-07-26T00:00:00Z,Orden Nacional de la Legión de Honor,https://es.wikipedia.org/wiki/Andr%C3%A9s_Mart%C3%ADnez_Vargas
http://www.wikidata.org/entity/Q5407251,Guillem August Tell i Lafont,1861-12-16T00:00:00Z,1929-08-06T00:00:00Z,Mestre en Gay Saber,https://es.wikipedia.org/wiki/Guillem_August_Tell_i_Lafont
http://www.wikidata.org/entity/Q2450746,Joaquín Dicenta,1862-02-03T00:00:00Z,1917-02-21T00:00:00Z,Premio Lope de Vega de Teatro,https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Dicenta
http://www.wikidata.org/entity/Q9032774,Miguel Luis Amunátegui Reyes,1862-02-20T00:00:00Z,1949-10-18T00:00:00Z,Orden del Libertador,https://es.wikipedia.org/wiki/Miguel_Luis_Amun%C3%A1tegui_Reyes
http://www.wikidata.org/entity/Q5846831,José Francos Rodríguez,1862-04-05T00:00:00Z,1931-07-13T00:00:00Z,Gran Cruz de la Orden del Mérito Civil,https://es.wikipedia.org/wiki/Jos%C3%A9_Francos_Rodr%C3%ADguez
http://www.wikidata.org/entity/Q5846831,José Francos Rodríguez,1862-04-05T00:00:00Z,1931-07-13T00:00:00Z,Gran Cruz de la Orden de Carlos III,https://es.wikipedia.org/wiki/Jos%C3%A9_Francos_Rodr%C3%ADguez
http://www.wikidata.org/entity/Q2877971,Bonaventura Bassegoda i Amigó,1862-05-16T00:00:00Z,1940-11-29T00:00:00Z,Concurso anual de edificios artísticos,https://es.wikipedia.org/wiki/Bonaventura_Bassegoda_i_Amig%C3%B3
