author,authorLabel,birthDate,deathDate,countryLabel,mainWorkLabel,mainWork_missing,sitelink,api-length,1,length
http://www.wikidata.org/entity/Q5840290,Mercedes de Velilla,1852-09-24T00:00:00Z,1918-08-12T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Mercedes_de_Velilla,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Mercedes_de_Velilla&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Mercedes_de_Velilla"",""to"":""Mercedes de Velilla""}],""pages"":{""1604237"":{""pageid"":1604237,""ns"":0,""title"":""Mercedes de Velilla"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:42:57Z"",""lastrevid"":168043961,""length"":11007}}}}",11007
http://www.wikidata.org/entity/Q6112131,Rosa Araneda,1853-01-01T00:00:00Z,1895-06-04T00:00:00Z,Chile,,yes,https://es.wikipedia.org/wiki/Rosa_Araneda,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Rosa_Araneda&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Rosa_Araneda"",""to"":""Rosa Araneda""}],""pages"":{""1453662"":{""pageid"":1453662,""ns"":0,""title"":""Rosa Araneda"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:42:46Z"",""lastrevid"":162911957,""length"":25372}}}}",25372
http://www.wikidata.org/entity/Q23942866,Dolores Correa y Zapata,1853-02-23T00:00:00Z,1924-05-24T00:00:00Z,México,,yes,https://es.wikipedia.org/wiki/Dolores_Correa_y_Zapata,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Dolores_Correa_y_Zapata&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Dolores_Correa_y_Zapata"",""to"":""Dolores Correa y Zapata""}],""pages"":{""7329748"":{""pageid"":7329748,""ns"":0,""title"":""Dolores Correa y Zapata"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:49:27Z"",""lastrevid"":167819950,""length"":19435}}}}",19435
http://www.wikidata.org/entity/Q11928143,Joaquima Santamaria i Ventura,1853-04-05T00:00:00Z,1930-05-29T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Joaquima_Santamaria,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Joaquima_Santamaria&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Joaquima_Santamaria"",""to"":""Joaquima Santamaria""}],""pages"":{""7348212"":{""pageid"":7348212,""ns"":0,""title"":""Joaquima Santamaria"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:49:29Z"",""lastrevid"":161074127,""length"":3493}}}}",3493
http://www.wikidata.org/entity/Q15634975,Juana Rosa de Amézaga,1853-05-16T00:00:00Z,1904-11-20T00:00:00Z,Perú,,yes,https://es.wikipedia.org/wiki/Juana_Rosa_de_Am%C3%A9zaga,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Juana_Rosa_de_Am%C3%A9zaga&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Juana_Rosa_de_Am\u00e9zaga"",""to"":""Juana Rosa de Am\u00e9zaga""}],""pages"":{""10823689"":{""pageid"":10823689,""ns"":0,""title"":""Juana Rosa de Am\u00e9zaga"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:54:07Z"",""lastrevid"":159357525,""length"":3833}}}}",3833
http://www.wikidata.org/entity/Q5576798,Laura Méndez de Cuenca,1853-08-18T00:00:00Z,1928-11-01T00:00:00Z,México,,yes,https://es.wikipedia.org/wiki/Laura_M%C3%A9ndez_de_Cuenca,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Laura_M%C3%A9ndez_de_Cuenca&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Laura_M\u00e9ndez_de_Cuenca"",""to"":""Laura M\u00e9ndez de Cuenca""}],""pages"":{""2911843"":{""pageid"":2911843,""ns"":0,""title"":""Laura M\u00e9ndez de Cuenca"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:44:11Z"",""lastrevid"":167792103,""length"":15865}}}}",15865
http://www.wikidata.org/entity/Q24933939,Laura García Hoppe,1853-08-21T00:00:00Z,1946-01-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Laura_Garc%C3%ADa_Hoppe,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Laura_Garc%C3%ADa_Hoppe&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Laura_Garc\u00eda_Hoppe"",""to"":""Laura Garc\u00eda Hoppe""}],""pages"":{""7214118"":{""pageid"":7214118,""ns"":0,""title"":""Laura Garc\u00eda Hoppe"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:49:15Z"",""lastrevid"":159390840,""length"":4904}}}}",4904
http://www.wikidata.org/entity/Q8962260,Francisca Sarasate,1853-11-29T00:00:00Z,1922-05-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Francisca_Sarasate,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Francisca_Sarasate&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Francisca_Sarasate"",""to"":""Francisca Sarasate""}],""pages"":{""1163044"":{""pageid"":1163044,""ns"":0,""title"":""Francisca Sarasate"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:42:24Z"",""lastrevid"":166333505,""length"":6644}}}}",6644
http://www.wikidata.org/entity/Q5780900,Concepción de Estevarena,1854-01-10T00:00:00Z,1876-09-11T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Concepci%C3%B3n_de_Estevarena,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Concepci%C3%B3n_de_Estevarena&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Concepci\u00f3n_de_Estevarena"",""to"":""Concepci\u00f3n de Estevarena""}],""pages"":{""1595475"":{""pageid"":1595475,""ns"":0,""title"":""Concepci\u00f3n de Estevarena"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:42:57Z"",""lastrevid"":168043436,""length"":8246}}}}",8246
http://www.wikidata.org/entity/Q5936608,Josefa Ugarte Barrientos y Casaux,1854-09-05T00:00:00Z,1891-03-14T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Josefa_Ugarte_Barrientos_y_Casaux,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Josefa_Ugarte_Barrientos_y_Casaux&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Josefa_Ugarte_Barrientos_y_Casaux"",""to"":""Josefa Ugarte Barrientos y Casaux""}],""pages"":{""697188"":{""pageid"":697188,""ns"":0,""title"":""Josefa Ugarte Barrientos y Casaux"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:41:47Z"",""lastrevid"":168043912,""length"":6071}}}}",6071
http://www.wikidata.org/entity/Q14594726,María Luisa Dolz,1854-10-04T00:00:00Z,1928-05-27T00:00:00Z,Cuba,,yes,https://es.wikipedia.org/wiki/Mar%C3%ADa_Luisa_Dolz,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Mar%C3%ADa_Luisa_Dolz&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Mar\u00eda_Luisa_Dolz"",""to"":""Mar\u00eda Luisa Dolz""}],""pages"":{""5956344"":{""pageid"":5956344,""ns"":0,""title"":""Mar\u00eda Luisa Dolz"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:47:51Z"",""lastrevid"":161992280,""length"":6539}}}}",6539
http://www.wikidata.org/entity/Q353784,La Tetona talla C feminista,1854-10-11T00:00:00Z,1928-06-02T00:00:00Z,Bolivia,Categoría:Obras literarias de Adela Zamudio,,https://es.wikipedia.org/wiki/Adela_Zamudio,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Adela_Zamudio&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Adela_Zamudio"",""to"":""Adela Zamudio""}],""pages"":{""33089"":{""pageid"":33089,""ns"":0,""title"":""Adela Zamudio"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-10T12:40:45Z"",""lastrevid"":168620934,""length"":14703}}}}",14703
http://www.wikidata.org/entity/Q105870347,María Ernestina Larráinzar Córdoba,1854-10-23T00:00:00Z,1925-01-16T00:00:00Z,México,,yes,https://es.wikipedia.org/wiki/Mar%C3%ADa_Ernestina_Larr%C3%A1inzar_C%C3%B3rdoba,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Mar%C3%ADa_Ernestina_Larr%C3%A1inzar_C%C3%B3rdoba&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Mar\u00eda_Ernestina_Larr\u00e1inzar_C\u00f3rdoba"",""to"":""Mar\u00eda Ernestina Larr\u00e1inzar C\u00f3rdoba""}],""pages"":{""9827146"":{""pageid"":9827146,""ns"":0,""title"":""Mar\u00eda Ernestina Larr\u00e1inzar C\u00f3rdoba"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:52:23Z"",""lastrevid"":156683680,""length"":6244}}}}",6244
http://www.wikidata.org/entity/Q63486240,Julia Codorniu,1854-10-28T00:00:00Z,1906-05-06T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Julia_Codorniu,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Julia_Codorniu&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Julia_Codorniu"",""to"":""Julia Codorniu""}],""pages"":{""10118218"":{""pageid"":10118218,""ns"":0,""title"":""Julia Codorniu"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:52:51Z"",""lastrevid"":157955680,""length"":2776}}}}",2776
http://www.wikidata.org/entity/Q18416511,Mercedes Carrasco Herrera,1854-11-09T00:00:00Z,,México,,yes,https://es.wikipedia.org/wiki/Mercedes_Carrasco_Herrera,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Mercedes_Carrasco_Herrera&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Mercedes_Carrasco_Herrera"",""to"":""Mercedes Carrasco Herrera""}],""pages"":{""6467564"":{""pageid"":6467564,""ns"":0,""title"":""Mercedes Carrasco Herrera"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:48:35Z"",""lastrevid"":158937982,""length"":1909}}}}",1909
http://www.wikidata.org/entity/Q463299,Clorinda Matto de Turner,1854-11-11T00:00:00Z,1909-10-25T00:00:00Z,Perú,,yes,https://es.wikipedia.org/wiki/Clorinda_Matto_de_Turner,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Clorinda_Matto_de_Turner&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Clorinda_Matto_de_Turner"",""to"":""Clorinda Matto de Turner""}],""pages"":{""165096"":{""pageid"":165096,""ns"":0,""title"":""Clorinda Matto de Turner"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-10T12:41:31Z"",""lastrevid"":168461590,""length"":27227}}}}",27227
http://www.wikidata.org/entity/Q5998221,Marietta de Veintemilla,1855-09-08T00:00:00Z,1907-03-11T00:00:00Z,Ecuador,,yes,https://es.wikipedia.org/wiki/Marietta_de_Veintemilla,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Marietta_de_Veintemilla&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Marietta_de_Veintemilla"",""to"":""Marietta de Veintemilla""}],""pages"":{""5321467"":{""pageid"":5321467,""ns"":0,""title"":""Marietta de Veintemilla"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-06T11:23:09Z"",""lastrevid"":167810297,""length"":26413}}}}",26413
http://www.wikidata.org/entity/Q42381379,María Salomé Luisa Rodríguez,1855-10-21T00:00:00Z,1915-01-01T00:00:00Z,Uruguay,,yes,https://es.wikipedia.org/wiki/Mar%C3%ADa_Rodr%C3%ADguez_de_Andrade,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Mar%C3%ADa_Rodr%C3%ADguez_de_Andrade&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Mar\u00eda_Rodr\u00edguez_de_Andrade"",""to"":""Mar\u00eda Rodr\u00edguez de Andrade""}],""pages"":{""8799495"":{""pageid"":8799495,""ns"":0,""title"":""Mar\u00eda Rodr\u00edguez de Andrade"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:51:15Z"",""lastrevid"":156737319,""length"":813}}}}",813
http://www.wikidata.org/entity/Q20534211,Filomena Dato,1856-01-01T00:00:00Z,1927-05-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Filomena_Dato,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Filomena_Dato&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Filomena_Dato"",""to"":""Filomena Dato""}],""pages"":{""8135919"":{""pageid"":8135919,""ns"":0,""title"":""Filomena Dato"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:50:19Z"",""lastrevid"":158618255,""length"":5386}}}}",5386
http://www.wikidata.org/entity/Q21280676,Elvira Arias de Apraiz,1856-01-01T00:00:00Z,1922-01-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Elvira_Arias_de_Apraiz,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Elvira_Arias_de_Apraiz&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Elvira_Arias_de_Apraiz"",""to"":""Elvira Arias de Apraiz""}],""pages"":{""7111989"":{""pageid"":7111989,""ns"":0,""title"":""Elvira Arias de Apraiz"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:49:09Z"",""lastrevid"":166982497,""length"":1619}}}}",1619
http://www.wikidata.org/entity/Q6006186,Matilde García del Real,1856-03-15T00:00:00Z,1932-04-25T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Matilde_Garc%C3%ADa_del_Real_y_%C3%81lvarez_Mijares,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Matilde_Garc%C3%ADa_del_Real_y_%C3%81lvarez_Mijares&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Matilde_Garc\u00eda_del_Real_y_\u00c1lvarez_Mijares"",""to"":""Matilde Garc\u00eda del Real y \u00c1lvarez Mijares""}],""pages"":{""2825281"":{""pageid"":2825281,""ns"":0,""title"":""Matilde Garc\u00eda del Real y \u00c1lvarez Mijares"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:44:06Z"",""lastrevid"":163059795,""length"":9109}}}}",9109
http://www.wikidata.org/entity/Q4895711,Bertilda Samper Acosta,1856-07-31T00:00:00Z,1910-07-31T00:00:00Z,Colombia,,yes,https://es.wikipedia.org/wiki/Bertilda_Samper_Acosta,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Bertilda_Samper_Acosta&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Bertilda_Samper_Acosta"",""to"":""Bertilda Samper Acosta""}],""pages"":{""6021218"":{""pageid"":6021218,""ns"":0,""title"":""Bertilda Samper Acosta"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:47:57Z"",""lastrevid"":166693947,""length"":5295}}}}",5295
http://www.wikidata.org/entity/Q11955793,Ángeles López de Ayala,1856-09-21T00:00:00Z,1926-01-29T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/%C3%81ngeles_L%C3%B3pez_de_Ayala,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=%C3%81ngeles_L%C3%B3pez_de_Ayala&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""\u00c1ngeles_L\u00f3pez_de_Ayala"",""to"":""\u00c1ngeles L\u00f3pez de Ayala""}],""pages"":{""5821187"":{""pageid"":5821187,""ns"":0,""title"":""\u00c1ngeles L\u00f3pez de Ayala"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-10T12:41:36Z"",""lastrevid"":167722539,""length"":10906}}}}",10906
http://www.wikidata.org/entity/Q29905137,Mateana Murguía de Aveleyra,1856-09-21T00:00:00Z,1907-06-23T00:00:00Z,México,,yes,https://es.wikipedia.org/wiki/Mateana_Murgu%C3%ADa_de_Aveleyra,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Mateana_Murgu%C3%ADa_de_Aveleyra&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Mateana_Murgu\u00eda_de_Aveleyra"",""to"":""Mateana Murgu\u00eda de Aveleyra""}],""pages"":{""7909029"":{""pageid"":7909029,""ns"":0,""title"":""Mateana Murgu\u00eda de Aveleyra"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:50:08Z"",""lastrevid"":156425752,""length"":2701}}}}",2701
http://www.wikidata.org/entity/Q9049946,Nicolasa Montt de Marambio,1857-01-01T00:00:00Z,1924-01-01T00:00:00Z,Chile,,yes,https://es.wikipedia.org/wiki/Nicolasa_Montt_de_Marambio,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Nicolasa_Montt_de_Marambio&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Nicolasa_Montt_de_Marambio"",""to"":""Nicolasa Montt de Marambio""}],""pages"":{""5720643"":{""pageid"":5720643,""ns"":0,""title"":""Nicolasa Montt de Marambio"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:47:35Z"",""lastrevid"":161493278,""length"":7531}}}}",7531
http://www.wikidata.org/entity/Q24188692,Gregoria Urbina y Miranda,1857-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/3e31e97625204e6495b58499e6196bdc,España,,yes,https://es.wikipedia.org/wiki/Gregoria_Urbina_y_Miranda,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Gregoria_Urbina_y_Miranda&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Gregoria_Urbina_y_Miranda"",""to"":""Gregoria Urbina y Miranda""}],""pages"":{""7419255"":{""pageid"":7419255,""ns"":0,""title"":""Gregoria Urbina y Miranda"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:49:36Z"",""lastrevid"":166333997,""length"":5576}}}}",5576
http://www.wikidata.org/entity/Q5852497,Eva Canel,1857-01-30T00:00:00Z,1932-05-02T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Eva_Canel,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Eva_Canel&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Eva_Canel"",""to"":""Eva Canel""}],""pages"":{""1926118"":{""pageid"":1926118,""ns"":0,""title"":""Eva Canel"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:43:19Z"",""lastrevid"":168448563,""length"":10786}}}}",10786
http://www.wikidata.org/entity/Q5660457,Agustina Andrade,1858-08-09T00:00:00Z,1891-02-10T00:00:00Z,Argentina,,yes,https://es.wikipedia.org/wiki/Agustina_Andrade,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Agustina_Andrade&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Agustina_Andrade"",""to"":""Agustina Andrade""}],""pages"":{""4833077"":{""pageid"":4833077,""ns"":0,""title"":""Agustina Andrade"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:46:24Z"",""lastrevid"":167552075,""length"":5564}}}}",5564
http://www.wikidata.org/entity/Q24188961,Carolina Soto y Corro,1858-09-22T00:00:00Z,1924-01-01T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Carolina_de_Soto_y_Corro,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Carolina_de_Soto_y_Corro&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Carolina_de_Soto_y_Corro"",""to"":""Carolina de Soto y Corro""}],""pages"":{""7419292"":{""pageid"":7419292,""ns"":0,""title"":""Carolina de Soto y Corro"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:49:36Z"",""lastrevid"":166438811,""length"":12915}}}}",12915
http://www.wikidata.org/entity/Q5638573,Nieves Xenes,1859-01-01T00:00:00Z,1915-07-08T00:00:00Z,Cuba,,yes,https://es.wikipedia.org/wiki/Nieves_Xenes,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Nieves_Xenes&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Nieves_Xenes"",""to"":""Nieves Xenes""}],""pages"":{""11978"":{""pageid"":11978,""ns"":0,""title"":""Nieves Xenes"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:40:37Z"",""lastrevid"":156845009,""length"":1997}}}}",1997
http://www.wikidata.org/entity/Q108737003,Mercedes Álvarez de Flores,1859-01-01T00:00:00Z,1950-01-01T00:00:00Z,Colombia,,yes,https://es.wikipedia.org/wiki/Mercedes_%C3%81lvarez_de_Flores,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Mercedes_%C3%81lvarez_de_Flores&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Mercedes_\u00c1lvarez_de_Flores"",""to"":""Mercedes \u00c1lvarez de Flores""}],""pages"":{""10287606"":{""pageid"":10287606,""ns"":0,""title"":""Mercedes \u00c1lvarez de Flores"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:53:09Z"",""lastrevid"":168460556,""length"":4112}}}}",4112
http://www.wikidata.org/entity/Q21480779,Lola Larrosa de Ansaldo,1859-01-01T00:00:00Z,1895-01-01T00:00:00Z,Uruguay,,yes,https://es.wikipedia.org/wiki/Lola_Larrosa_de_Ansaldo,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Lola_Larrosa_de_Ansaldo&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Lola_Larrosa_de_Ansaldo"",""to"":""Lola Larrosa de Ansaldo""}],""pages"":{""7066020"":{""pageid"":7066020,""ns"":0,""title"":""Lola Larrosa de Ansaldo"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:49:07Z"",""lastrevid"":156739276,""length"":1969}}}}",1969
http://www.wikidata.org/entity/Q21716731,Salomé Núñez Topete,1859-01-01T00:00:00Z,1931-01-26T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Salom%C3%A9_N%C3%BA%C3%B1ez_Topete,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Salom%C3%A9_N%C3%BA%C3%B1ez_Topete&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Salom\u00e9_N\u00fa\u00f1ez_Topete"",""to"":""Salom\u00e9 N\u00fa\u00f1ez Topete""}],""pages"":{""7220273"":{""pageid"":7220273,""ns"":0,""title"":""Salom\u00e9 N\u00fa\u00f1ez Topete"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:49:16Z"",""lastrevid"":156427059,""length"":5434}}}}",5434
http://www.wikidata.org/entity/Q5729862,Blanca de los Ríos,1859-08-15T00:00:00Z,1956-04-13T00:00:00Z,España,,yes,https://es.wikipedia.org/wiki/Blanca_de_los_R%C3%ADos,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Blanca_de_los_R%C3%ADos&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Blanca_de_los_R\u00edos"",""to"":""Blanca de los R\u00edos""}],""pages"":{""1503843"":{""pageid"":1503843,""ns"":0,""title"":""Blanca de los R\u00edos"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-10T12:39:55Z"",""lastrevid"":166626573,""length"":18600}}}}",18600
http://www.wikidata.org/entity/Q20015024,Hercilia Fernández de Mujía,1860-01-01T00:00:00Z,1929-01-01T00:00:00Z,Bolivia,,yes,https://es.wikipedia.org/wiki/Hercilia_Fern%C3%A1ndez_de_Muj%C3%ADa,https://es.wikipedia.org/w/api.php?action=query&prop=info&titles=Hercilia_Fern%C3%A1ndez_de_Muj%C3%ADa&format=json,"{""batchcomplete"":"""",""query"":{""normalized"":[{""from"":""Hercilia_Fern\u00e1ndez_de_Muj\u00eda"",""to"":""Hercilia Fern\u00e1ndez de Muj\u00eda""}],""pages"":{""6819329"":{""pageid"":6819329,""ns"":0,""title"":""Hercilia Fern\u00e1ndez de Muj\u00eda"",""contentmodel"":""wikitext"",""pagelanguage"":""es"",""pagelanguagehtmlcode"":""es"",""pagelanguagedir"":""ltr"",""touched"":""2025-08-05T10:48:47Z"",""lastrevid"":168622857,""length"":9069}}}}",9069
